"","season","name","team","school","jersey","position","offensive_snaps","offensive_grade","defensive_snaps","defensive_grade","st_snaps","st_grade"
"7108",2020,"John Mincey","tennessee-volunteers","TENNESSEE","D99","ED",NA,NA,87,62.4,10,59.9
"7109",2020,"Kurott Garland","tennessee-volunteers","TENNESSEE","D79","DI",NA,NA,219,49.3,21,58.6
"7110",2020,"Greg Emerson","tennessee-volunteers","TENNESSEE","D90","DI",NA,NA,66,47.7,3,60.1
"7111",2020,"Bobby Brown III","texas-am-aggies","TEXAS A&M","D05","DI",NA,NA,272,68.6,24,59.8
"7112",2020,"Mohamed Diallo","central-michigan-chippewas","C MICHIGAN","D26","ED",NA,NA,207,82,20,61.7
"7113",2020,"Jeremiah Martin","texas-am-aggies","TEXAS A&M","D15","ED",NA,NA,135,56.6,2,59.9
"7114",2020,"Tyree Wilson","texas-tech-red-raiders","TEXAS TECH","D00","ED",NA,NA,388,52.6,29,57.9
"7115",2020,"Nico Ezidore","texas-state-bobcats","TEXAS ST","D95","DI",NA,NA,770,65.3,74,57.4
"7116",2020,"Fish McWilliams","uab-blazers","UAB","D99","DI",NA,NA,165,67.5,12,59.7
"7117",2020,"Antonio Moultrie","uab-blazers","UAB","D44","DI",NA,NA,246,68.8,17,58.5
"7118",2020,"Michael Fairbanks II","uab-blazers","UAB","D93","ED",NA,NA,94,67.7,53,54.9
"7119",2020,"Tyler Manoa","ucla-bruins","UCLA","D50","DI",NA,NA,99,62.7,43,57.4
"7120",2020,"Otito Ogbonnia","ucla-bruins","UCLA","D91","DI",NA,NA,194,64.4,23,59.3
"7121",2020,"Royce Danielson","unlv-rebels","UNLV","D48","DI",NA,NA,2,60.8,23,60.8
"7122",2020,"Tavis Malakius","unlv-rebels","UNLV","D55","DI",NA,NA,169,62.1,36,60.1
"7123",2020,"Caleb Tremblay","usc-trojans","USC","D96","DI",NA,NA,52,60.5,7,59.8
"7124",2020,"Blake Thompson","utep-miners","UTEP","D48","ED",NA,NA,38,73,24,61.7
"7125",2020,"Rutger Reitmaier","vanderbilt-commodores","VANDERBILT","D94","ED",NA,NA,49,52.1,3,59.5
"7126",2020,"Lorenza Surgers","vanderbilt-commodores","VANDERBILT","D97","ED",NA,NA,13,66.5,17,60.8
"7127",2020,"Draco Bynum","washington-huskies","WASHINGTON","D59","DI",NA,NA,7,42.7,1,59.8
"7128",2020,"Tuli Letuligasenoa","washington-huskies","WASHINGTON","D91","DI",NA,NA,48,50.5,1,60
"7129",2020,"Sam Taimani","washington-huskies","WASHINGTON","D94","DI",NA,NA,157,61.4,13,59.4
"7130",2020,"Jesus Echevarria","washington-state-cougars","WASH STATE","D84","DI",NA,NA,45,63.4,NA,NA
"7131",2020,"Brennan Jackson","washington-state-cougars","WASH STATE","D80","ED",NA,NA,149,64.7,40,66.4
"7132",2020,"Ahmir Crowder","washington-state-cougars","WASH STATE","D95","DI",NA,NA,119,60.4,21,58.1
"7133",2020,"Nazir Sy","akron-zips","AKRON","D11","DI",NA,NA,190,49.3,19,58
"7134",2020,"Nahe Sulunga","arizona-wildcats","ARIZONA","D58","DI",NA,NA,1,60,NA,NA
"7135",2020,"Scott Matlock","boise-state-broncos","BOISE ST","D99","DI",NA,NA,299,68.3,51,91.8
"7136",2020,"Daviyon Nixon","iowa-hawkeyes","IOWA","D54","DI",NA,NA,407,74.7,27,59.1
"7137",2020,"Dayonte Roberts","louisiana-monroe-warhawks","LA MONROE","D55","DI",NA,NA,166,75.2,19,59.4
"7138",2020,"Jacob Slade","michigan-state-spartans","MICH STATE","D64","DI",NA,NA,274,71.3,61,64.3
"7139",2020,"Dashaun Mallory","michigan-state-spartans","MICH STATE","D94","DI",NA,NA,169,51.9,22,60.2
"7140",2020,"Hal Northern","mississippi-rebels","OLE MISS","D91","DI",NA,NA,199,54.6,16,59
"7141",2020,"Quentin Bivens","mississippi-rebels","OLE MISS","D94","DI",NA,NA,224,62.5,26,58.6
"7142",2020,"Cameron Young","mississippi-state-bulldogs","MISS STATE","D93","DI",NA,NA,69,79.6,25,59.5
"7143",2020,"Taron Vincent","ohio-state-buckeyes","OHIO STATE","D06","DI",NA,NA,85,62.5,3,59.6
"7144",2020,"Tommy Togiai","ohio-state-buckeyes","OHIO STATE","D72","DI",NA,NA,192,84.1,26,60.2
"7145",2020,"Judge Culpepper","penn-state-nittany-lions","PENN STATE","D77","DI",NA,NA,49,46,29,60
"7146",2020,"PJ Mustipher","penn-state-nittany-lions","PENN STATE","D97","DI",NA,NA,355,67.3,59,59.8
"7147",2020,"Will Choloh","troy-trojans","TROY","D05","DI",NA,NA,467,83.5,35,90.4
"7148",2020,"AJ Pierce","troy-trojans","TROY","D97","DI",NA,NA,168,80.1,12,58.3
"7149",2020,"Jackson Cravens","boise-state-broncos","BOISE ST","D94","DI",NA,NA,53,44.2,1,60
"7150",2020,"Brandon Matterson","utsa-roadrunners","UTSA","D99","DI",NA,NA,415,80.6,52,58.7
"7151",2020,"Kevin Nelson","utsa-roadrunners","UTSA","D94","DI",NA,NA,314,57.7,32,59.1
"7152",2020,"Ben VanSumeren","michigan-wolverines","MICHIGAN","D40","LB",NA,NA,77,46.9,35,64.1
"7153",2020,"Evan Tattersall","california-golden-bears","CAL","D54","LB",NA,NA,143,44.7,29,68.4
"7154",2020,"Jake Yurachek","arkansas-razorbacks","ARKANSAS","D44","LB",NA,NA,1,52.6,88,56.9
"7155",2020,"Quay Walker","georgia-bulldogs","GEORGIA","D25","LB",NA,NA,259,61.1,115,75
"7156",2020,"Channing Tindall","georgia-bulldogs","GEORGIA","D41","LB",NA,NA,56,71.5,112,83.3
"7157",2020,"Blake Carroll","georgia-state-panthers","GA STATE","D42","LB",NA,NA,554,75.9,49,63.2
"7158",2020,"Zach Dixon","georgia-state-panthers","GA STATE","D32","LB",NA,NA,13,69.8,3,60.3
"7159",2020,"Will Honas","nebraska-cornhuskers","NEBRASKA","D03","LB",NA,NA,332,70.4,36,68.1
"7160",2020,"Adrian Jackson","oregon-ducks","OREGON","D29","ED",NA,NA,36,65.8,26,66.4
"7161",2020,"MJ Cunningham","oregon-ducks","OREGON","D39","LB",NA,NA,12,26.2,27,66.6
"7162",2020,"Nick Wiebe","oregon-ducks","OREGON","D43","LB",NA,NA,16,37.6,5,60.9
"7163",2020,"Nate Heaukulani","oregon-ducks","OREGON","D46","LB",NA,NA,4,75.8,13,60.1
"7164",2020,"Ricky Miezan","stanford-cardinal","STANFORD","D45","LB",NA,NA,38,48.1,10,58.7
"7165",2020,"Palaie Gaoteote IV","usc-trojans","USC","D01","LB",NA,NA,98,54,12,60.3
"7166",2020,"Raymond Scott","usc-trojans","USC","D18","LB",NA,NA,62,49.6,22,62.7
"7167",2020,"C.J. Goetz","wisconsin-badgers","WISCONSIN","D98","ED",NA,NA,82,72.6,46,68.8
"7168",2020,"Jack Sanborn","wisconsin-badgers","WISCONSIN","D57","LB",NA,NA,215,82.3,28,52
"7169",2020,"Ale Kaho","alabama-crimson-tide","ALABAMA","D10","LB",NA,NA,3,48.3,105,72.4
"7170",2020,"Jarez Parks","alabama-crimson-tide","ALABAMA","D23","ED",NA,NA,1,59.5,NA,NA
"7171",2020,"Jaylen Moody","alabama-crimson-tide","ALABAMA","D42","LB",NA,NA,37,58.1,127,66.3
"7172",2020,"Richard Jibunor","troy-trojans","TROY","D09","S",NA,NA,398,67.2,41,63.4
"7173",2020,"McKenzie Barnes","arizona-wildcats","ARIZONA","D15","CB",NA,NA,5,53.9,30,59.5
"7174",2020,"Triston Anderson","abilene-christian-wildcats","ABILENE CH","D12","CB",NA,NA,108,63.4,8,60.2
"7175",2020,"Jerry Jacobs","arkansas-razorbacks","ARKANSAS","D00","CB",NA,NA,249,59.4,30,45.4
"7176",2020,"Nathan Page","austin-peay-governors","AUSTINPEAY","D12","CB",NA,NA,161,47.4,52,62.3
"7177",2020,"Tyric LeBeauf","boise-state-broncos","BOISE ST","D22","CB",NA,NA,22,90,15,64.8
"7178",2020,"Chigozie Anusiem","california-golden-bears","CAL","D07","CB",NA,NA,235,56.3,40,67
"7179",2020,"Damari Kelly","coastal-carolina-chanticleers","COAST CAR","D08","CB",NA,NA,3,60.1,NA,NA
"7180",2020,"Jordan Morris","coastal-carolina-chanticleers","COAST CAR","D16","CB",NA,NA,101,68.1,98,72.1
"7181",2020,"Derick Bush","coastal-carolina-chanticleers","COAST CAR","D23","CB",NA,NA,561,72,29,61.1
"7182",2020,"Mekhi Blackmon","colorado-buffaloes","COLORADO","D25","CB",NA,NA,285,78.6,22,60.8
"7183",2020,"Teja Young","florida-atlantic-owls","FAU","D32","S",NA,NA,401,69,62,85.4
"7184",2020,"Tyler Gore","georgia-state-panthers","GA STATE","D12","CB",NA,NA,56,37.6,94,46.3
"7185",2020,"Quavian White","georgia-state-panthers","GA STATE","D20","CB",NA,NA,526,70.8,114,52.9
"7186",2020,"Javon Scruggs","liberty-flames","LIBERTY","D01","S",NA,NA,513,76.7,63,55.2
"7187",2020,"Jordan Oliver","louisiana-monroe-warhawks","LA MONROE","D03","CB",NA,NA,37,51.9,13,67.3
"7188",2020,"Kelvin Joseph","kentucky-wildcats","KENTUCKY","D01","CB",NA,NA,535,70.2,55,64.5
"7189",2020,"Lloyd Cole","lsu-tigers","LSU","D28","CB",NA,NA,1,60.1,43,64
"7190",2020,"Chris Jackson","michigan-state-spartans","MICH STATE","D12","CB",NA,NA,168,45.5,22,61.8
"7191",2020,"Davion Williams","michigan-state-spartans","MICH STATE","D14","CB",NA,NA,29,56.7,49,62.9
"7192",2020,"Kalon Gervin","michigan-state-spartans","MICH STATE","D18","CB",NA,NA,346,57.1,49,62.1
"7193",2020,"Esaias Furdge","mississippi-state-bulldogs","MISS STATE","D27","CB",NA,NA,147,57.1,33,67.6
"7194",2020,"Donte Martin","new-mexico-lobos","NEW MEXICO","D08","CB",NA,NA,211,54.6,21,61.2
"7195",2020,"Nic Wilson","new-mexico-lobos","NEW MEXICO","D26","CB",NA,NA,55,65.9,9,66.4
"7196",2020,"Sevyn Banks","ohio-state-buckeyes","OHIO STATE","D07","CB",NA,NA,257,66.8,41,62.7
"7197",2020,"Tyreke Johnson","ohio-state-buckeyes","OHIO STATE","D13","CB",NA,NA,74,67.3,7,61.7
"7198",2020,"Lloyd McFarquhar","ohio-state-buckeyes","OHIO STATE","D42","CB",NA,NA,2,62.1,1,60
"7199",2020,"Verone McKinley III","oregon-ducks","OREGON","D23","S",NA,NA,308,63.1,37,69.5
"7200",2020,"Cedarious Barfield","san-diego-state-aztecs","S DIEGO ST","D27","CB",NA,NA,136,66.8,39,46.6
"7201",2020,"Nehemiah Shelton","san-jose-state-spartans","S JOSE ST","D23","CB",NA,NA,364,69.6,50,63.8
"7202",2020,"Keon Voisin","south-alabama-jaguars","S ALABAMA","D29","CB",NA,NA,136,63.2,187,56.5
"7203",2020,"Kendall Williamson","stanford-cardinal","STANFORD","D21","S",NA,NA,255,64.1,23,60.3
"7204",2020,"Ethan Bonner","stanford-cardinal","STANFORD","D13","CB",NA,NA,83,44.1,13,60.7
"7205",2020,"Aretavious Hendrix","stephen-f-austin-lumberjacks","STF AUSTIN","D01","CB",NA,NA,69,70.1,9,60.3
"7206",2020,"Craig Slocum","troy-trojans","TROY","D04","S",NA,NA,412,74.8,62,58.7
"7207",2020,"CD Daniels","uab-blazers","UAB","D03","CB",NA,NA,53,69.6,33,51.6
"7208",2020,"Olaijah Griffin","usc-trojans","USC","D02","CB",NA,NA,253,78.8,23,60.6
"7209",2020,"Isaac Taylor-Stuart","usc-trojans","USC","D06","CB",NA,NA,86,61.6,19,61.7
"7210",2020,"Chase Williams","usc-trojans","USC","D07","S",NA,NA,115,70.6,33,64.6
"7211",2020,"Michael Anyanwu","utah-state-aggies","UTAH ST","D22","CB",NA,NA,40,48.2,67,56
"7212",2020,"Corey Mayfield Jr.","utsa-roadrunners","UTSA","D26","CB",NA,NA,712,59.7,104,61.8
"7213",2020,"Donte Burton","wisconsin-badgers","WISCONSIN","D04","CB",NA,NA,55,64.4,13,61
"7214",2020,"Rachad Wildgoose","wisconsin-badgers","WISCONSIN","D05","CB",NA,NA,56,58.7,2,60.1
"7215",2020,"Alexander Smith","wisconsin-badgers","WISCONSIN","D11","CB",NA,NA,6,62.8,26,62.9
"7216",2020,"Demani Hansford","air-force-falcons","AIR FORCE","D09","CB",NA,NA,62,64.8,26,66.2
"7217",2020,"Patrick Surtain II","alabama-crimson-tide","ALABAMA","D02","CB",NA,NA,647,88.4,128,63.9
"7218",2020,"Jalyn Armour-Davis","alabama-crimson-tide","ALABAMA","D05","CB",NA,NA,7,62.1,26,55.6
"7219",2020,"Eddie Smith","alabama-crimson-tide","ALABAMA","D15","S",NA,NA,12,64.6,5,61.3
"7220",2020,"Josh Jobe","alabama-crimson-tide","ALABAMA","D28","CB",NA,NA,650,79.4,77,72.6
"7221",2020,"Kaleb Dawson","appalachian-state-mountaineers","APP STATE","D02","S",NA,NA,19,57.3,64,76.7
"7222",2020,"LaDarrius Bishop","arkansas-razorbacks","ARKANSAS","D24","CB",NA,NA,162,70.8,195,62.7
"7223",2020,"Simeon Blair","arkansas-razorbacks","ARKANSAS","D15","S",NA,NA,226,47.8,102,51.1
"7224",2020,"Joe Foucha","arkansas-razorbacks","ARKANSAS","D07","S",NA,NA,580,66.2,43,63.9
"7225",2020,"Myles Mason","arkansas-razorbacks","ARKANSAS","D18","S",NA,NA,241,61.8,74,50.1
"7226",2020,"Derrick Bean","arkansas-state-red-wolves","ARK STATE","D30","LB",NA,NA,288,66,48,62.3
"7227",2020,"Antonio Fletcher","arkansas-state-red-wolves","ARK STATE","D14","S",NA,NA,701,37.2,90,60.2
"7228",2020,"Detravion Green","arkansas-state-red-wolves","ARK STATE","D20","S",NA,NA,384,69.5,75,63.4
"7229",2020,"Jaden Harris","arkansas-state-red-wolves","ARK STATE","D11","LB",NA,NA,223,67.2,42,58.4
"7230",2020,"Ryan Ragone","miami-fl-hurricanes","MIAMI FL","D34","LB",NA,NA,46,71.5,30,57.5
"7231",2020,"Malkelm Morrison","army-black-knights","ARMY","D02","S",NA,NA,460,62.3,39,33.4
"7232",2020,"Julian McDuffie","army-black-knights","ARMY","D03","CB",NA,NA,291,66.6,17,60.3
"7233",2020,"Caleb John","army-black-knights","ARMY","D06","CB",NA,NA,146,59.9,24,38.8
"7234",2020,"Luke Cameron","eastern-michigan-eagles","E MICHIGAN","D44","LB",NA,NA,46,44.8,121,68.7
"7235",2020,"Christian Tutt","auburn-tigers","AUBURN","D06","CB",NA,NA,452,53.5,48,61.2
"7236",2020,"Matthew Criddle","byu-cougars","BYU","D17","S",NA,NA,74,68.3,40,61.4
"7237",2020,"Isaiah Herron","byu-cougars","BYU","D11","CB",NA,NA,149,71.9,16,65.4
"7238",2020,"Drew Jensen","byu-cougars","BYU","D46","LB",NA,NA,91,67.8,84,64.1
"7239",2020,"Jared Kapisi","byu-cougars","BYU","D43","S",NA,NA,195,56.1,8,60.5
"7240",2020,"D'Angelo Mandell","byu-cougars","BYU","D16","CB",NA,NA,118,64.3,7,61.1
"7241",2020,"Malik Moore","byu-cougars","BYU","D12","S",NA,NA,55,69.8,18,63.5
"7242",2020,"Hasaan Hypolite","houston-cougars","HOUSTON","D17","S",NA,NA,167,45.8,49,53.9
"7243",2020,"Daulson Fitzpatrick","eastern-kentucky-colonels","E KENTUCKY","D27","S",NA,NA,181,57.6,52,71.6
"7244",2020,"Joseph Sayles","eastern-kentucky-colonels","E KENTUCKY","D11","S",NA,NA,136,63.4,40,41.6
"7245",2020,"Trey Dean III","florida-gators","FLORIDA","D00","S",NA,NA,188,60.9,64,74.8
"7246",2020,"Jamal Anderson","florida-international-golden-panthers","FIU","D26","CB",NA,NA,229,71.5,28,66.4
"7247",2020,"Jesson Walker","florida-international-golden-panthers","FIU","D28","CB",NA,NA,87,57.2,79,54.9
"7248",2020,"Shawn Dourseau","east-carolina-pirates","E CAROLINA","D27","S",NA,NA,541,59.4,57,59.9
"7249",2020,"Tyson Campbell","georgia-bulldogs","GEORGIA","D03","CB",NA,NA,489,73.9,70,60.6
"7250",2020,"Divaad Wilson","ucf-knights","UCF","D09","CB",NA,NA,109,78.3,26,67.9
"7251",2020,"Otis Reese","mississippi-rebels","OLE MISS","D26","S",NA,NA,81,60.3,2,60
"7252",2020,"Christopher Smith","georgia-bulldogs","GEORGIA","D29","S",NA,NA,324,75.6,69,75.2
"7253",2020,"Delano Ware","illinois-fighting-illini","ILLINOIS","D15","LB",NA,NA,170,53,32,64.5
"7254",2020,"Jartavius Martin","illinois-fighting-illini","ILLINOIS","D21","S",NA,NA,109,57.9,44,57
"7255",2020,"Sydney Brown","illinois-fighting-illini","ILLINOIS","D30","S",NA,NA,360,51.6,30,61.5
"7256",2020,"Jamar Johnson","indiana-hoosiers","INDIANA","D22","S",NA,NA,398,77.3,52,61.1
"7257",2020,"Noah Pierre","indiana-hoosiers","INDIANA","D21","CB",NA,NA,9,41.8,100,60.8
"7258",2020,"Jaylin Williams","indiana-hoosiers","INDIANA","D23","CB",NA,NA,350,72.3,72,61.2
"7259",2020,"Devon Matthews","indiana-hoosiers","INDIANA","D01","S",NA,NA,444,68.7,41,66.2
"7260",2020,"DJ Johnson","purdue-boilermakers","PURDUE","D17","CB",NA,NA,88,54,35,63.5
"7261",2020,"Terry Roberts","iowa-hawkeyes","IOWA","D22","CB",NA,NA,39,55.5,152,60.5
"7262",2020,"Julius Brents","iowa-hawkeyes","IOWA","D20","CB",NA,NA,105,53.2,111,51.1
"7263",2020,"Kaevon Merriweather","iowa-hawkeyes","IOWA","D26","S",NA,NA,331,73.1,67,67
"7264",2020,"Jack Koerner","iowa-hawkeyes","IOWA","D28","S",NA,NA,480,68.8,20,91.7
"7265",2020,"Riley Moss","iowa-hawkeyes","IOWA","D33","CB",NA,NA,479,77,62,68.2
"7266",2020,"Jamari Brown","kentucky-wildcats","KENTUCKY","D32","CB",NA,NA,26,59.6,4,61.2
"7267",2020,"Patrick Mensah","louisiana-ragin-cajuns","LA LAFAYET","D13","CB",NA,NA,24,41.5,96,63.1
"7268",2020,"Asjlin Washington","louisiana-ragin-cajuns","LA LAFAYET","D16","CB",NA,NA,243,66.5,37,61.7
"7269",2020,"Eric Garror","louisiana-ragin-cajuns","LA LAFAYET","D19","CB",NA,NA,496,80.4,54,60.5
"7270",2020,"Cameron Solomon","louisiana-ragin-cajuns","LA LAFAYET","D27","S",NA,NA,385,78.6,59,58.8
"7271",2020,"Steven Gilmore","marshall-thundering-herd","MARSHALL","D03","CB",NA,NA,461,73.8,55,74.7
"7272",2020,"Myles Sims","georgia-tech-yellow-jackets","GA TECH","D16","CB",NA,NA,226,66.3,27,62.4
"7273",2020,"Gemon Green","michigan-wolverines","MICHIGAN","D22","CB",NA,NA,474,70.1,40,60.9
"7274",2020,"Sammy Faustin","michigan-wolverines","MICHIGAN","D09","S",NA,NA,1,60.2,12,61.8
"7275",2020,"Vincent Gray","michigan-wolverines","MICHIGAN","D04","CB",NA,NA,453,62.3,35,60.5
"7276",2020,"Terell Smith","minnesota-golden-gophers","MINNESOTA","D04","CB",NA,NA,69,49.1,10,61.3
"7277",2020,"C.J. Smith","campbell-fighting-camels","CAMPBELL","D08","S",NA,NA,165,53.4,23,66.2
"7278",2020,"Jordan Howden","minnesota-golden-gophers","MINNESOTA","D23","S",NA,NA,282,54,62,63.4
"7279",2020,"Keidron Smith","mississippi-rebels","OLE MISS","D20","CB",NA,NA,509,60.8,89,48.6
"7280",2020,"Jakorey Hawkins","mississippi-rebels","OLE MISS","D23","CB",NA,NA,250,57.2,29,61.2
"7281",2020,"Jarvis Ware","missouri-tigers","MISSOURI","D08","CB",NA,NA,239,63.6,16,60.9
"7282",2020,"Chris Mills","missouri-tigers","MISSOURI","D10","CB",NA,NA,7,64.3,20,63.8
"7283",2020,"Mason Pack","missouri-tigers","MISSOURI","D35","S",NA,NA,15,63.8,100,70.2
"7284",2020,"Cam'ron Jones","smu-mustangs","SMU","D02","LB",NA,NA,58,42.5,28,64.6
"7285",2020,"Cam Taylor-Britt","nebraska-cornhuskers","NEBRASKA","D05","CB",NA,NA,386,65.9,58,55.4
"7286",2020,"Deontai Williams","nebraska-cornhuskers","NEBRASKA","D08","S",NA,NA,392,59.2,80,77.5
"7287",2020,"Jordan Lee","nevada-wolf-pack","NEVADA","D13","CB",NA,NA,169,56.8,80,66.9
"7288",2020,"Jaden Dedman","nevada-wolf-pack","NEVADA","D15","CB",NA,NA,89,63.9,26,58.1
"7289",2020,"Emany Johnson","nevada-wolf-pack","NEVADA","D05","S",NA,NA,141,61.4,86,76.9
"7290",2020,"JoJuan Claiborne","nevada-wolf-pack","NEVADA","D33","S",NA,NA,234,70,72,61.9
"7291",2020,"Keelan Crosby","north-texas-mean-green","N TEXAS","D22","S",NA,NA,61,72,6,60.3
"7292",2020,"Javier Neal","north-texas-mean-green","N TEXAS","D46","S",NA,NA,37,57.9,6,60.9
"7293",2020,"A.J. Hampton","northwestern-wildcats","NWESTERN","D11","CB",NA,NA,140,87,82,53.7
"7294",2020,"Greg Newsome II","northwestern-wildcats","NWESTERN","D02","CB",NA,NA,320,80.1,38,62.9
"7295",2020,"Houston Griffith","notre-dame-fighting-irish","NOTRE DAME","D03","S",NA,NA,192,64.7,172,68.8
"7296",2020,"Derrik Allen","georgia-tech-yellow-jackets","GA TECH","D18","S",NA,NA,165,51,64,71
"7297",2020,"TaRiq Bracy","notre-dame-fighting-irish","NOTRE DAME","D28","CB",NA,NA,288,64.7,68,65.7
"7298",2020,"DJ Brown","notre-dame-fighting-irish","NOTRE DAME","D12","S",NA,NA,226,59.1,17,64.2
"7299",2020,"Kitan Oladapo","oregon-state-beavers","OREGON ST","D28","S",NA,NA,131,43.3,17,61.4
"7300",2020,"Jordan Rucker","north-texas-mean-green","N TEXAS","D04","CB",NA,NA,51,48.6,6,60.4
"7301",2020,"Cory Trice","purdue-boilermakers","PURDUE","D23","CB",NA,NA,419,65,23,62.6
"7302",2020,"Kessawn Abraham","rutgers-scarlet-knights","RUTGERS","D05","CB",NA,NA,46,68.9,26,50
"7303",2020,"Christian Izien","rutgers-scarlet-knights","RUTGERS","D00","S",NA,NA,506,44.5,90,59.1
"7304",2020,"Avery Young","rutgers-scarlet-knights","RUTGERS","D02","CB",NA,NA,523,80.6,82,61.9
"7305",2020,"Jaycee Horn","south-carolina-gamecocks","S CAROLINA","D01","CB",NA,NA,466,78.4,64,74.1
"7306",2020,"R.J. Roderick","south-carolina-gamecocks","S CAROLINA","D10","S",NA,NA,390,41.4,51,63.9
"7307",2020,"Israel Mukuamu","south-carolina-gamecocks","S CAROLINA","D24","CB",NA,NA,241,53.9,37,61.3
"7308",2020,"Malik Shorts","southern-miss-golden-eagles","SO MISS","D09","S",NA,NA,509,69.7,83,61.1
"7309",2020,"Ky'El Hemby","southern-miss-golden-eagles","SO MISS","D19","S",NA,NA,590,60,102,90
"7310",2020,"Nicario Harper","jacksonville-state-gamecocks","JVILLE ST","D01","S",NA,NA,103,57.9,18,67.1
"7311",2020,"Bryce Thompson","tennessee-volunteers","TENNESSEE","D00","CB",NA,NA,451,73.5,59,62.3
"7312",2020,"Trevon Flowers","tennessee-volunteers","TENNESSEE","D01","S",NA,NA,538,66.8,98,64.7
"7313",2020,"Leon O'Neal Jr.","texas-am-aggies","TEXAS A&M","D09","S",NA,NA,454,62.4,66,50.8
"7314",2020,"Jordan Moore","houston-cougars","HOUSTON","D20","LB",NA,NA,36,50.5,96,60.2
"7315",2020,"Jarron Morris","texas-state-bobcats","TEXAS ST","D00","CB",NA,NA,897,65.1,126,77.8
"7316",2020,"Ashton Johnson","texas-state-bobcats","TEXAS ST","D35","CB",NA,NA,12,52.7,31,60.9
"7317",2020,"Jaylen Key","uab-blazers","UAB","D28","S",NA,NA,85,50.2,62,54
"7318",2020,"Rayshad Williams","ucla-bruins","UCLA","D03","CB",NA,NA,65,63.5,32,61.8
"7319",2020,"Stephan Blaylock","ucla-bruins","UCLA","D04","S",NA,NA,378,60.1,28,60.6
"7320",2020,"Alex Johnson","ucla-bruins","UCLA","D19","CB",NA,NA,4,28.5,28,62.5
"7321",2020,"Patrick Jolly Jr.","ucla-bruins","UCLA","D27","CB",NA,NA,7,49.7,62,57.7
"7322",2020,"Elisha Guidry","ucla-bruins","UCLA","D30","CB",NA,NA,131,66,40,66.4
"7323",2020,"Bryce Jackson","unlv-rebels","UNLV","D24","S",NA,NA,342,60.8,55,63.3
"7324",2020,"Vonte Davis","utah-utes","UTAH","D19","S",NA,NA,208,74.5,20,61.5
"7325",2020,"Malone Mataele","utah-utes","UTAH","D15","CB",NA,NA,16,56.3,12,60
"7326",2020,"Justin Prince","utep-miners","UTEP","D21","S",NA,NA,418,54.1,46,50.4
"7327",2020,"Josh Caldwell","utep-miners","UTEP","D22","CB",NA,NA,214,57,34,62.6
"7328",2020,"Brendon Harris","vanderbilt-commodores","VANDERBILT","D13","S",NA,NA,267,68.8,36,45.1
"7329",2020,"Maxwell Worship","vanderbilt-commodores","VANDERBILT","D14","S",NA,NA,311,67.6,34,60.3
"7330",2020,"Dominique Hampton","washington-huskies","WASHINGTON","D21","CB",NA,NA,22,72.5,48,46.6
"7331",2020,"Julius Irvin","washington-huskies","WASHINGTON","D29","CB",NA,NA,16,37.8,40,63.2
"7332",2020,"Halid Djibril","washington-state-cougars","WASH STATE","D42","CB",NA,NA,2,60.3,55,72.1
"7333",2020,"Beanie Bishop","western-kentucky-hilltoppers","W KENTUCKY","D29","CB",NA,NA,211,57.6,36,63.6
"7334",2020,"A.J. Brathwaite Jr.","western-kentucky-hilltoppers","W KENTUCKY","D12","S",NA,NA,21,63.8,167,65.1
"7335",2020,"Cardavion Myers","western-kentucky-hilltoppers","W KENTUCKY","D22","CB",NA,NA,1,60,29,63.8
"7336",2020,"Bryson Washington","western-kentucky-hilltoppers","W KENTUCKY","D25","LB",NA,NA,16,48.4,113,62.4
"7337",2020,"Michael Matus","arizona-state-sun-devils","ARIZONA ST","D91","ED",NA,NA,100,66.6,1,60
"7338",2020,"Noel Iwuchukwu","arkansas-state-red-wolves","ARK STATE","D41","ED",NA,NA,207,61.6,26,60.2
"7339",2020,"Demitri Washington","boise-state-broncos","BOISE ST","D38","ED",NA,NA,80,67.2,4,60.4
"7340",2020,"Erick Nisich","california-golden-bears","CAL","D68","DI",NA,NA,17,55.2,2,59.9
"7341",2020,"Rolan Wooden II","coastal-carolina-chanticleers","COAST CAR","D90","DI",NA,NA,82,56.9,1,NA
"7342",2020,"Wallace Cowins Jr.","north-alabama-lions","N ALABAMA","D10","ED",NA,NA,98,71.8,8,59.9
"7343",2020,"Jaylen Joyner","florida-atlantic-owls","FAU","D52","DI",NA,NA,367,78.1,23,59.5
"7344",2020,"Malcolm Rollins","louisiana-ragin-cajuns","LA LAFAYET","D96","ED",NA,NA,66,44.2,1,60
"7345",2020,"Brandon Nettles","louisiana-monroe-warhawks","LA MONROE","D25","ED",NA,NA,149,47.2,24,61.9
